,reasoning,answer,confidence,question,actual,correct
52,"Caleb spent $4 per carton on ice cream and bought 10 cartons, so the total cost for ice cream is 10 * 4 = $40. For frozen yoghurt, he spent $1 per carton and bought 4 cartons, making the total cost for frozen yoghurt 4 * 1 = $4. The difference in spending is $40 - $4 = $36.",36.0,1.0,Caleb bought 10 cartons of ice cream and 4 cartons of frozen yoghurt. Each carton of ice cream cost $4 and each carton of frozen yoghurt cost $1. How much more did Caleb spend on ice cream than on frozen yoghurt?,36,True
53,"Leah earned $28. She spent a seventh of it on a milkshake, which is $28 / 7 = $4. After spending $4, Leah has $28 - $4 = $24 left. She put half of the remaining money in her savings account, so she put $24 / 2 = $12 in savings, leaving her with $24 - $12 = $12 in her wallet. After the dog shredded the money, $11 was lost since only $1 remained.",11.0,1.0,Leah earned $28 working odd jobs around the neighborhood. She spent a seventh of it on a milkshake and put half of the rest in her savings account. She left the remaining money in her wallet. Her dog got ahold of her wallet and shredded all the money inside but $1. How many dollars did Leah lose?,11,True
54,"First, we calculate the total number of flowers: 25 roses + 40 tulips + 35 daisies = 100 flowers. The number of flowers that are not roses is 40 tulips + 35 daisies = 75. To find the percentage of flowers that are not roses, we use the formula: (number of non-roses / total flowers) * 100 = (75 / 100) * 100 = 75%.",75.0,1.0,There are 25 roses in a garden. There are 40 tulips. There are 35 daisies. What percentage of flowers are not roses?,75,True
55,"Leo took 25 minutes for the first part. The second part took him twice as long, which is 25 * 2 = 50 minutes. In total, for the first two parts, he took 25 + 50 = 75 minutes. He finished the assignment in 2 hours, which is 120 minutes. Therefore, the time taken for the third part is 120 - 75 = 45 minutes.",45.0,1.0,"Leo's assignment was divided into three parts. He finished the first part of his assignment in 25 minutes. It took him twice as long to finish the second part. If he was able to finish his assignment in 2 hours, how many minutes did Leo finish the third part of the assignment?",45,True
56,"Liza started with 10 kilograms of butter. She used 1/2 (which is 5 kg) for chocolate chip cookies. After that, she has 10 - 5 = 5 kg left. Then, she used 1/5 of the original amount (which is 2 kg) for peanut butter cookies, leaving her with 5 - 2 = 3 kg. Next, she used 1/3 of the remaining butter (which is 1 kg) for sugar cookies, leaving her with 3 - 1 = 2 kg of butter left.",2.0,1.0,"Liza bought 10 kilograms of butter to make cookies. She used one-half of it for chocolate chip cookies, one-fifth of it for peanut butter cookies, and one-third of the remaining butter for sugar cookies. How many kilograms of butter are left after making those three kinds of cookies?",2,True
57,"To find the total daily allowance, we first need to determine how many students fall into each group based on the given ratios. If 2/3 of the 60 students receive $6, that means: (2/3) * 60 = 40 students get $6. The remaining 1/3 would be 60 - 40 = 20 students, who get $4. Now we can calculate the total: 40 students * $6 = $240 from the first group, and 20 students * $4 = $80 from the second group. Summing these amounts gives us $240 + $80 = $320 total allowance per day for all students.",320.0,1.0,"A Statistics student wants to find out the average daily allowance of the middle school students. According to his survey, 2/3 of the students receive an average of $6 allowance per day while the rest gets an average of $4 a day. If he surveyed 60 students, what is the total amount of money those 60 students get in a day?",320,True
58,"Joanne collected 15 coins in the first hour and 35 coins in the next two hours, which totals 50 coins (15 + 35 = 50). In the fourth hour, she collected 50 coins but gave away 15. Therefore, after the fourth hour, her total is 50 - 15 = 35 coins.",35.0,1.0,"Every hour Joanne has to collect the coins out of the fountain inside the mall. During the first hour, she collected 15 coins. For the next two hours, she collected 35 coins from the fountain. In the fourth hour, she collected 50 coins from the fountain but she gave 15 of them to her coworker so she could buy a soda. How many coins did she have after the fourth hour?",120,False
59,"Each daughter has 8 games, and each game lasts for 2 hours. Therefore, for 8 games, each daughter will spend 8 games * 2 hours/game = 16 hours watching games. Since there are 2 daughters, the total hours spent watching games is 16 hours * 2 daughters = 32 hours. Each team practices 4 hours for every game. So for 8 games, each daughter will have 8 games * 4 hours/game = 32 hours of practice. Therefore, for 2 daughters, the total hours spent in practice is 32 hours * 2 daughters = 64 hours. Adding the game hours and practice hours gives 32 hours (games) + 64 hours (practice) = 96 hours altogether.",96.0,1.0,"Jerry’s two daughters play softball on different teams. They each have 8 games this season. Each team practices 4 hours for every game they play. If each game lasts for 2 hours, how many hours will Jerry spend at the field watching his daughters play and practice altogether?",96,True
60,"The bear needs to gain 1000 pounds in total. It gained 1/5 of the weight from berries, which is 200 pounds. It then gained twice that amount from acorns (2 * 200 = 400 pounds). After gaining from berries and acorns, the bear has gained 600 pounds in total. This leaves 400 pounds needed to reach the total of 1000 pounds. Since salmon made up half of the remaining weight (400 pounds), it means the other half (the weight gained from small animals) must also be 400 pounds. Thus, the bear gained 400 pounds from small animals.",400.0,1.0,"A bear is preparing to hibernate for the winter and needs to gain 1000 pounds. At the end of summer, the bear feasts on berries and small woodland animals. During autumn, it devours acorns and salmon. It gained a fifth of the weight it needed from berries during summer, and during autumn, it gained twice that amount from acorns. Salmon made up half of the remaining weight it had needed to gain. How many pounds did it gain eating small animals?",200,False
61,"First, we calculate the total amount of oil in the 10 cans that are holding 8 liters each. This is 10 * 8 = 80 liters. The total volume of oil is 290 liters. Therefore, the remaining amount of oil in the other cans is 290 - 80 = 210 liters. There are 24 cans in total, and if 10 are already accounted for, then there are 24 - 10 = 14 cans left. To find the amount of oil in each of the remaining cans, we divide the remaining oil by the number of remaining cans: 210 / 14 = 15 liters per can.",15.0,0.95,"There are 290 liters of oil in 24 cans. If 10 of the cans are holding 8 liters each, how much oil is each of the remaining cans holding?",15,True
62,"Shawna's total workout goal is 30 situps. On Monday, she did 12 situps, and on Tuesday, she did 19 situps. We first calculate the total number of situps she has completed in two days: 12 + 19 = 31 situps. Since she has already exceeded her goal of 30 situps, she technically does not need to do any more situps on Wednesday to meet her minimum goal.",0.0,1.0,"Shawna's workout goal is 30 situps. On Monday, Shawna was only able to do 12 situps, so she decided that she would make up for the rest on Tuesday. However, she was only able to do 19 situps on Tuesday. How many situps would Shawna have to do on Wednesday to meet her minimum goal and make up for the ones she didn't do?",59,False
63,"James earns $20 an hour at his main job. His second job pays 20% less, which is $20 - ($20 * 0.20) = $16 per hour. He works 30 hours at his main job and 15 hours (half of 30) at his second job. His weekly earnings from the main job are 30 hours * $20/hour = $600. His earnings from the second job are 15 hours * $16/hour = $240. Therefore, his total earnings for the week are $600 + $240 = $840.",840.0,1.0,James earns $20 an hour while working at his main job.  He earns 20% less while working his second job.  He works 30 hours at his main job and half that much at his second job.  How much does he earn per week?,840,True
64,"Lee charges $33 per lawn and mowed 16 lawns. Therefore, his earnings from mowing lawns is 33 * 16 = $528. Additionally, he received three $10 tips, which add up to 3 * $10 = $30 in tips. The total earnings can be calculated by adding the earnings from mowing to the tips: $528 + $30 = $558.",558.0,1.0,Lee mows one lawn and charges $33. Last week he mowed 16 lawns and three customers each gave him a $10 tip. How many dollars did Lee earn mowing lawns last week?,558,True
65,"The cost of the laptop is $1000. Tara has to make a down payment of 20% of $1000, which is $200. She wants to pay an additional $20 for the down payment, bringing her total down payment to $220. This means that the remaining balance after the down payment is $1000 - $220 = $780. The monthly payment is $65, and after 4 months, Tara will have paid 4 * $65 = $260. Therefore, her balance after 4 months will be $780 - $260 = $520.",520.0,1.0,"Tara has been planning to buy a laptop which costs $1000. A computer shop accepts payment in installments of $65 per month provided that a 20% down payment is made. If Tara wants to pay an additional $20 for the down payment, how much will her balance be after paying for 4 months?",520,True
66,"Jesse runs (2/3) miles for the first three days, totaling 2 miles. On day four, she runs 10 miles, bringing her total to 12 miles. Mia runs 3 miles a day for the first four days, totaling 12 miles as well. Together, they have run 24 miles in the first four days, leaving 6 miles to be run over the remaining three days. Therefore, their average for the final three days is 6 miles divided by 3 days, which equals 2 miles per day.",2.0,0.95,Jesse and Mia are competing in a week long race. They have one week to run 30 miles. On the first three days Jesse averages (2/3) of a mile. On day four she runs 10 miles. Mia averages 3 miles a day over the first 4 days. What is the average of their average that they have to run over the final three days?,6,False
67,"Let the number of coins Elsa has be 10x and the number of coins Amalie has be 45x, based on the ratio 10:45. The total number of coins is 10x + 45x = 55x. Setting this equal to 440 gives us 55x = 440, so x = 8. Therefore, Elsa has 10x = 80 coins and Amalie has 45x = 360 coins. Amalie spends 3/4 of her 360 coins, which is 270 coins, leaving her with 360 - 270 = 90 coins.",90.0,1.0,"The ratio of coins that Elsa has to that which Amalie has is 10:45. If the total number of coins they have is 440, and Amalie spends 3/4 of what she has on toys, how many will she remain with?",90,True
